User's ID,ProdID,Rating,Review Count,Category,Brand,Name,ImageURL,Description,Tags
3887,240,0.0,7,"personal, care, oral, care, teeth, whitening, charcoal, teeth, whitening","belle, chemical","Organic Coconut Activated Charcoal Powder - Food Grade, Kosher - Teeth Whitening, Facial Scrub, Soap Making (1 ounce)",https://i5.walmartimages.com/asr/b3cd3799-8646-4635-97a9-f04150e4aacd_1.ec0e6bca4ec0621a76a530168b305221.jpeg,"activated, charcoal, known, activated, carbon, organic, compound, black, solid, gas, purification, decaffeination, gold, purification, metal, extraction, water, purification, medicine, sewage, treatment, air, filters, gas, masks, respirators, highly, applications, powdered, activated, carbon, pac, passes, 80, mesh, sieve, powder, 99, 325, mesh, pac, large, surface, volume, ratio, small, diffusion, distance, gram, pac, surface, area, square, meters, beauty, teeth, whitening, clarifying, face, masks, detoxification, exfoliant, acne, eczema, psoriasis, dry, skin, anti, viral, anti, fungal, antimicrobial, agriculture, organic, farmers, animal, feed, additive, processing, aid, nonagricultural, ingredient, disinfectant, wine, making, organic, winemaking, processing, aid, absorb, brown, pigment, white, grape, concentrates, medicinal, treat, poisonings, overdoses, following, oral, ingestion, diarrhea, indigestion, flatulence, suitable, strong, acids, alkali, cyanide, iron, lithium, arsenic, methanol, ethanol, ethylene, glycol, incorrect, application, results, pulmonary, aspiration, fatal, immediate, medical, treatment, initiated, additional, absorbs, nasty, odors, regulates, humidity, blocks, static, electricity, product, kosher, product, halal, complies, requirements, activatedcarbon, food, chemicals, codex, fcc, drinking, water, nsf, approved, ingredient, processedproducts, labeled, mylar, resealable, bag, usa","personal, care, oral, care, teeth, whitening, charcoal, teeth, whitening, belle, chemical, activated, charcoal, known, activated, carbon, organic, compound, black, solid, gas, purification, decaffeination, gold, purification, metal, extraction, water, purification, medicine, sewage, treatment, air, filters, gas, masks, respirators, highly, applications, powdered, activated, carbon, pac, passes, 80, mesh, sieve, powder, 99, 325, mesh, pac, large, surface, volume, ratio, small, diffusion, distance, gram, pac, surface, area, square, meters, beauty, teeth, whitening, clarifying, face, masks, detoxification, exfoliant, acne, eczema, psoriasis, dry, skin, anti, viral, anti, fungal, antimicrobial, agriculture, organic, farmers, animal, feed, additive, processing, aid, nonagricultural, ingredient, disinfectant, wine, making, organic, winemaking, processing, aid, absorb, brown, pigment, white, grape, concentrates, medicinal, treat, poisonings, overdoses, following, oral, ingestion, diarrhea, indigestion, flatulence, suitable, strong, acids, alkali, cyanide, iron, lithium, arsenic, methanol, ethanol, ethylene, glycol, incorrect, application, results, pulmonary, aspiration, fatal, immediate, medical, treatment, initiated, additional, absorbs, nasty, odors, regulates, humidity, blocks, static, electricity, product, kosher, product, halal, complies, requirements, activatedcarbon, food, chemicals, codex, fcc, drinking, water, nsf, approved, ingredient, processedproducts, labeled, mylar, resealable, bag, usa"
798,1,0.0,0,"premium, beauty, premium, makeup, premium, face, premium, foundation",exuviance,CoverBlend Skin Caring Foundation SPF20 - # Warm Beige-30ml/1oz,https://i5.walmartimages.com/asr/3554d9cb-796f-47fa-9ac4-2ef00101f366_1.2da31e8efcb3707bf77b7bc0fe68f39c.jpeg,,"premium, beauty, premium, makeup, premium, face, premium, foundation, exuviance,"
50310,707,5.0,2,"health, superfoods, cleanses, superfoods, natural, alternatives","spring, valley","(2 Pack) Spring Valley Apple Cider Vinegar Capsules, 450 Mg, 100 Ct",https://i5.walmartimages.com/asr/7b4c7801-3747-4c49-aeaf-d246bcc98d08_1.83a8efda1a78f1e00ecd4b152e5be6e6.png,"body, optimal, shape, right, supplement, spring, valley, apple, cider, vinegar, dietary, supplement, capsules, product, contain, wheat, yeast, milk, milk, derivatives, sodium, sugar, artificial, flavorings, preservatives, bottle, contains, 100, apple, cider, vinegar, capsules, spring, valley, apple, cider, vinegar, dietary, supplement, capsules, sv, app, cider, vin, 100","health, superfoods, cleanses, superfoods, natural, alternatives, spring, valley, body, optimal, shape, right, supplement, spring, valley, apple, cider, vinegar, dietary, supplement, capsules, product, contain, wheat, yeast, milk, milk, derivatives, sodium, sugar, artificial, flavorings, preservatives, bottle, contains, 100, apple, cider, vinegar, capsules, spring, valley, apple, cider, vinegar, dietary, supplement, capsules, sv, app, cider, vin, 100"
480504,9,0.0,148,"personal, care, oral, care, toothbrushes, electric, toothbrushes, electric, toothbrushes","hum, colgate","hum by Colgate Smart Battery Toothbrush Kit, Sonic Toothbrush with Travel Case, Blue",https://i5.walmartimages.com/asr/ee106528-adea-467c-8f76-c81012d98456.2df3a8030c717232cd6fc4ec64dfa84b.jpeg,"hum, colgate, rechargeable, smart, toothbrush, adults, bluetooth, connectivity, guides, brush, better, tracking, frequency, duration, coverage, individual, brushing, style, help, target, spots, need, extra, love, brush, knows, app, shows, hum, sonic, electric, toothbrush, makes, seriously, good, oral, care, smile, fun, activities, challenges, help, improve, brushing, earning, points, rewards, guesswork, soft, bristle, toothbrush, hum, colgate, smart, electric, toothbrush, kit, rechargeable, sonic, toothbrush, travel, case, blue, includes, 1, electric, adult, toothbrush, 1, charger, 1, carrying, case, smart, toothbrush, guides, brush, better, connected, bluetooth, toothbrush, targets, spots, need, extra, love, powerful, sonic, vibrations, 3, modes, personalize, pulse, choosing, vibration, level, suits, choose, normal, sensitive, deep, clean, win, win, situation, hum, way, clean, sonic, toothbrush, improve, brushing, earning, points, rewards, electric, toothbrush, timer, reminds, stick, 2, minutes, rechargeable, toothbrush, battery, keeps, going, 10, days, expert, designed, handle, hand, wo, nt, want, let, replaceable, soft, toothbrush, head, brush, heads, fresh, mouth, hum, colgate, app, available, ios, android, devices","personal, care, oral, care, toothbrushes, electric, toothbrushes, electric, toothbrushes, hum, colgate, hum, colgate, rechargeable, smart, toothbrush, adults, bluetooth, connectivity, guides, brush, better, tracking, frequency, duration, coverage, individual, brushing, style, help, target, spots, need, extra, love, brush, knows, app, shows, hum, sonic, electric, toothbrush, makes, seriously, good, oral, care, smile, fun, activities, challenges, help, improve, brushing, earning, points, rewards, guesswork, soft, bristle, toothbrush, hum, colgate, smart, electric, toothbrush, kit, rechargeable, sonic, toothbrush, travel, case, blue, includes, 1, electric, adult, toothbrush, 1, charger, 1, carrying, case, smart, toothbrush, guides, brush, better, connected, bluetooth, toothbrush, targets, spots, need, extra, love, powerful, sonic, vibrations, 3, modes, personalize, pulse, choosing, vibration, level, suits, choose, normal, sensitive, deep, clean, win, win, situation, hum, way, clean, sonic, toothbrush, improve, brushing, earning, points, rewards, electric, toothbrush, timer, reminds, stick, 2, minutes, rechargeable, toothbrush, battery, keeps, going, 10, days, expert, designed, handle, hand, wo, nt, want, let, replaceable, soft, toothbrush, head, brush, heads, fresh, mouth, hum, colgate, app, available, ios, android, devices"
532,723,4.7,3,"household, essentials, bathroom, candles","mrs, meyer, clean, day","Mrs. Meyers Clean Day Soy Scented Candle, Lemon Verbena 7.2 oz - (Pack of 2)",https://i5.walmartimages.com/asr/00cf0074-d323-41db-a41f-c45a28dd2d15_1.2e12de61bd6228786a8ab60e56bc03c4.jpeg,"pack, 2, upc, 808124421165, popular, kitchen, candle, vegetable, soy, wax, makes, pleasing, lingering, fragrance, lead, free, wick, lead, free, cotton, wick, jar, reused, juice, glass, collect, set, ingredients, lemon, verbena, soy, candle, pack, 2, upc, 808124421165, popular, kitchen, candle, vegetable, soy, wax, makes, pleasing, lingering, fragrance, lead, free, wick, lead, free, cotton, wick, jar, reused, juice, glass, collect, set, ingredients, lemon, verbena, soy, candle","household, essentials, bathroom, candles, mrs, meyer, clean, day, pack, 2, upc, 808124421165, popular, kitchen, candle, vegetable, soy, wax, makes, pleasing, lingering, fragrance, lead, free, wick, lead, free, cotton, wick, jar, reused, juice, glass, collect, set, ingredients, lemon, verbena, soy, candle, pack, 2, upc, 808124421165, popular, kitchen, candle, vegetable, soy, wax, makes, pleasing, lingering, fragrance, lead, free, wick, lead, free, cotton, wick, jar, reused, juice, glass, collect, set, ingredients, lemon, verbena, soy, candle"
6,295,0.0,6,"personal, care, deodorants, antiperspirants","herban, cowboy",Herban Cowboy - Natural Grooming Deodorant Stick Maximum Protection Forest - 2.8 oz.,https://i5.walmartimages.com/asr/83fb8ec8-8a37-44f2-b4f6-b7cd1336bbfe_1.5c90d0e084829ad87e82d519492fab85.jpeg,"herban, natural, grooming, maximum, protection, deodorant, forest, oz, 80, g, herban, cowboy, natural, grooming, maximum, protection, deodorant, stick, provides, long, lasting, protection, harsh, synthetics, leading, brand, deodorants, herban, cowboy, natural, grooming, maximum, protection, deodorant, stick, free, dyes, alcohol, aluminum, vegan, deodorant, deodorants, animal, ingredients, offer, safe, effective, odor, protection, aluminum, talc, non, greasy, formula, goes, clear, dries, quickly, plant, based, protection, gentle, formula, enhanced, botanical, sage, rosemary, help, fight, odor, feel, fresh, deodorant, vegan, free, phthalates, triclosan, conscious, consumers, perfumes, colognes, vegan, soaps, body, washes, shaving, cream, herban, cowboy, eco, friendly, products, help, look, best, herban, cowboy, line, products, men, women, cruelty, free, better, deodorants, body, washes, shaving, creams, look, feel, perform, like, conventional, products, eco, friendly, grooming, create, cruelty, free, personal, care, products, sustainability, mind, soaps, deodorants, shave, creams, help, care, environment","personal, care, deodorants, antiperspirants, herban, cowboy, herban, natural, grooming, maximum, protection, deodorant, forest, oz, 80, g, herban, cowboy, natural, grooming, maximum, protection, deodorant, stick, provides, long, lasting, protection, harsh, synthetics, leading, brand, deodorants, herban, cowboy, natural, grooming, maximum, protection, deodorant, stick, free, dyes, alcohol, aluminum, vegan, deodorant, deodorants, animal, ingredients, offer, safe, effective, odor, protection, aluminum, talc, non, greasy, formula, goes, clear, dries, quickly, plant, based, protection, gentle, formula, enhanced, botanical, sage, rosemary, help, fight, odor, feel, fresh, deodorant, vegan, free, phthalates, triclosan, conscious, consumers, perfumes, colognes, vegan, soaps, body, washes, shaving, cream, herban, cowboy, eco, friendly, products, help, look, best, herban, cowboy, line, products, men, women, cruelty, free, better, deodorants, body, washes, shaving, creams, look, feel, perform, like, conventional, products, eco, friendly, grooming, create, cruelty, free, personal, care, products, sustainability, mind, soaps, deodorants, shave, creams, help, care, environment"
52,961,5.0,1,"beauty, skin, care, moisturizers, retinol, moisturizers",roc,(3 Pack) RoC Retinol Correxion Anti-Aging Sensitive Skin Wrinkle Night Cream Made with Milder Strength Retinol and Hyaluronic Acid 1 Fl Oz,https://i5.walmartimages.com/asr/06f34685-07ac-4742-92e8-057a28328284_1.e6a4783c8d863a71a71c9bf1bf0b976f.jpeg,"roc, retinol, correxion, anti, aging, sensitive, skin, wrinkle, night, cream, milder, strength, retinol, hyaluronic, acid, 1, fl, pack, roc, retinol, correxion, anti, aging, sensitive, skin, wrinkle, night, cream, milder, strength, retinol, hyaluronic, acid, 1, fl, oz","beauty, skin, care, moisturizers, retinol, moisturizers, roc, roc, retinol, correxion, anti, aging, sensitive, skin, wrinkle, night, cream, milder, strength, retinol, hyaluronic, acid, 1, fl, pack, roc, retinol, correxion, anti, aging, sensitive, skin, wrinkle, night, cream, milder, strength, retinol, hyaluronic, acid, 1, fl, oz"
704,0,0.0,0,"health, superfoods, cleanses, country, farms","country, farms",(3 Pack) COUNTRY FARMS Immune Reds Effervescent Tablets Cherry 10 TABLET,https://i5.walmartimages.com/asr/329045a8-4d49-4569-b713-4825974d71cd.a50dd31419697b94755eab69f2c2b47b.jpeg,"country, farms, immune, reds, effervescent, tablets, cherry, 10, tablet, sold, single, value, multi, packs, buy, quantity, save, 3, pack, country, farms, immune, reds, effervescent, tablets, cherry, 10, tablet","health, superfoods, cleanses, country, farms, country, farms, country, farms, immune, reds, effervescent, tablets, cherry, 10, tablet, sold, single, value, multi, packs, buy, quantity, save, 3, pack, country, farms, immune, reds, effervescent, tablets, cherry, 10, tablet"
15,6,4.3,194,"personal, care, sun, care, reef, safe, sunscreen",aveeno,"Aveeno Positively Mineral Sunscreen Lotion, SPF 50 Oil-Free, 2 fl oz",https://i5.walmartimages.com/asr/e4296085-ed8a-4fe1-9195-2ea0d419a33d_1.311171c29b62ee562fc011f4034f3c7c.jpeg,"help, protect, face, suns, damaging, uva, uvb, rays, aveeno, positively, mineral, sensitive, skin, face, sunscreen, broad, spectrum, spf, 50, specially, designed, sensitive, facial, skin, hypoallergenic, sunscreen, gentle, eye, area, dye, free, lightweight, non, comedogenic, sunscreen, dries, sheer, matte, finish, layers, invisibly, makeup, containing, naturally, sourced, 100, zinc, oxide, active, ingredient, vitamin, e, feverfew, nourishing, oat, oil, free, fast, absorbing, formula, water, resistant, 80, minutes, spend, time, reapplying, tsa, friendly, travel, size, means, easily, daily, facial, sunscreen, best, results, apply, aveeno, positively, mineral, sensitive, skin, sunscreen, 15, minutes, sun, exposure, reapply, hours, 2, fl, oz, tube, aveeno, positively, mineral, sensitive, skin, face, sunscreen, spf, 50, designed, gentle, sensitive, face, skin, eye, areas, infused, naturally, sourced, 100, zinc, oxide, active, ingredient, vitamin, e, nourishing, oat, tsa, friendly, travel, size, sun, protection, lightweight, mineral, formula, dries, sheer, matte, finish, layer, makeup, sweat, resistant, water, resistant, 80, minutes, reapply, directed, dye, free, non, comedogenic, hypoallergenic, dermatologist, recommended, broad, spectrum, spf, 50, sun, protection","personal, care, sun, care, reef, safe, sunscreen, aveeno, help, protect, face, suns, damaging, uva, uvb, rays, aveeno, positively, mineral, sensitive, skin, face, sunscreen, broad, spectrum, spf, 50, specially, designed, sensitive, facial, skin, hypoallergenic, sunscreen, gentle, eye, area, dye, free, lightweight, non, comedogenic, sunscreen, dries, sheer, matte, finish, layers, invisibly, makeup, containing, naturally, sourced, 100, zinc, oxide, active, ingredient, vitamin, e, feverfew, nourishing, oat, oil, free, fast, absorbing, formula, water, resistant, 80, minutes, spend, time, reapplying, tsa, friendly, travel, size, means, easily, daily, facial, sunscreen, best, results, apply, aveeno, positively, mineral, sensitive, skin, sunscreen, 15, minutes, sun, exposure, reapply, hours, 2, fl, oz, tube, aveeno, positively, mineral, sensitive, skin, face, sunscreen, spf, 50, designed, gentle, sensitive, face, skin, eye, areas, infused, naturally, sourced, 100, zinc, oxide, active, ingredient, vitamin, e, nourishing, oat, tsa, friendly, travel, size, sun, protection, lightweight, mineral, formula, dries, sheer, matte, finish, layer, makeup, sweat, resistant, water, resistant, 80, minutes, reapply, directed, dye, free, non, comedogenic, hypoallergenic, dermatologist, recommended, broad, spectrum, spf, 50, sun, protection"
615,8,0.0,0,"health, aromatherapy, essential, oils, essential, oils","plant, therapy",Plant Therapy Essential Oils Fir Needle 100 mL (3.3 oz) 100% Pure,https://i5.walmartimages.com/asr/d675f0fd-d6f4-4a4f-9949-444e2606082b_1.6f6bf1dd0a9a34b78a07f08738010cff.jpeg,"fir, needle, essential, oil, fir, needle, helps, ease, congested, breathing, associated, seasonal, illness, seasonal, pollen, threats, gentle, use, children, like, tree, fir, needle, essential, oil, fresh, woody, earthy, scent, scent, calming, reenergizing, uplifting, forest, fresh, essential, oil, inhaled, respiratory, support, oil, originates, siberia, steam, distilled, fir, needles, twigs, natural, cleaner, fir, needles, known, disinfecting, properties, create, purpose, cleaner, drops, fir, needle, essential, oil, warm, water, castile, soap, easy, breathing, add, drop, fir, needle, essential, oil, steaming, bowl, water, hover, bowl, eyes, closed, breathe, soothing, respiratory, refresher, create, beautiful, bath, blend, customize, blend, adding, fir, needle, essential, oil, rosemary, tea, tree, lavender, essential, oils, lovely, addition, bath, time, easy, use, diffuse, fir, needle, grounding, empowering, atmosphere, add, carrier, oil, lotion, massage, gently, ease, fatigued, achy, muscles, overexertion, affordable, high, quality, essential, oils, goal, plant, therapy, positively, impact, lives, people, humanly, possible, selling, high, quality, product, affordable, price, positively, affect, lives, customers, gives, financial, means, help, fortunate, live, happier, healthier, productive, life, questions, plant, therapys, certified, aromatherapists, happy, help, essential, oil, questions, welcome, questions, input, fir, needle, essential, oil, fir, needle, helps, ease, congested, breathing, associated, seasonal, illness, seasonal, pollen, threats, gentle, use, children, like, tree, fir, needle, essential, oil, fresh, woody, earthy, scent, scent, calming, reenergizing, uplifting, forest, fresh, essential, oil, inhaled, respiratory, support, oil, originates, siberia, steam, distilled, fir, needles, twigs, fir, needles, known, disinfecting, properties, create, purpose, cleaner, drops, fir, needle, essential, oil, warm, water, castile, soap, easy, breathing, add, drop, fir, needle, essential, oil, steaming, bowl, water, hover, bowl, eyes, closed, breathe, soothing, respiratory, refresher, easy, use, diffuse, fir, needle, grounding, empowering, atmosphere, add, carrier, oil, lotion, massage, gently, ease, fatigued, achy, muscles, overexertion, affordable, high, quality, essential, oils, goal, plant, therapy, positively, impact, lives, people, humanly, possible, selling, high, quality, product, affordable, price, positively, affect, lives, customers, gives, financial, means, help, fortunate, live, happier, healthier, productive, life, questions, plant, therapys, certified, aromatherapists, happy, help, essential, oil, questions, welcome, questions, input","health, aromatherapy, essential, oils, essential, oils, plant, therapy, fir, needle, essential, oil, fir, needle, helps, ease, congested, breathing, associated, seasonal, illness, seasonal, pollen, threats, gentle, use, children, like, tree, fir, needle, essential, oil, fresh, woody, earthy, scent, scent, calming, reenergizing, uplifting, forest, fresh, essential, oil, inhaled, respiratory, support, oil, originates, siberia, steam, distilled, fir, needles, twigs, natural, cleaner, fir, needles, known, disinfecting, properties, create, purpose, cleaner, drops, fir, needle, essential, oil, warm, water, castile, soap, easy, breathing, add, drop, fir, needle, essential, oil, steaming, bowl, water, hover, bowl, eyes, closed, breathe, soothing, respiratory, refresher, create, beautiful, bath, blend, customize, blend, adding, fir, needle, essential, oil, rosemary, tea, tree, lavender, essential, oils, lovely, addition, bath, time, easy, use, diffuse, fir, needle, grounding, empowering, atmosphere, add, carrier, oil, lotion, massage, gently, ease, fatigued, achy, muscles, overexertion, affordable, high, quality, essential, oils, goal, plant, therapy, positively, impact, lives, people, humanly, possible, selling, high, quality, product, affordable, price, positively, affect, lives, customers, gives, financial, means, help, fortunate, live, happier, healthier, productive, life, questions, plant, therapys, certified, aromatherapists, happy, help, essential, oil, questions, welcome, questions, input, fir, needle, essential, oil, fir, needle, helps, ease, congested, breathing, associated, seasonal, illness, seasonal, pollen, threats, gentle, use, children, like, tree, fir, needle, essential, oil, fresh, woody, earthy, scent, scent, calming, reenergizing, uplifting, forest, fresh, essential, oil, inhaled, respiratory, support, oil, originates, siberia, steam, distilled, fir, needles, twigs, fir, needles, known, disinfecting, properties, create, purpose, cleaner, drops, fir, needle, essential, oil, warm, water, castile, soap, easy, breathing, add, drop, fir, needle, essential, oil, steaming, bowl, water, hover, bowl, eyes, closed, breathe, soothing, respiratory, refresher, easy, use, diffuse, fir, needle, grounding, empowering, atmosphere, add, carrier, oil, lotion, massage, gently, ease, fatigued, achy, muscles, overexertion, affordable, high, quality, essential, oils, goal, plant, therapy, positively, impact, lives, people, humanly, possible, selling, high, quality, product, affordable, price, positively, affect, lives, customers, gives, financial, means, help, fortunate, live, happier, healthier, productive, life, questions, plant, therapys, certified, aromatherapists, happy, help, essential, oil, questions, welcome, questions, input"
